Region,City,district,latitude,longitude
Al Riyadh Area,Ad Dilam,Al Adhra Dist.,23.9833779,47.1491143
Al Riyadh Area,Ad Dilam,Ad Dirah Dist.,23.9934051,47.1600484
Al Riyadh Area,Ad Dilam,An Nasriyah Dist.,23.9877847,47.1656652
Al Riyadh Area,Ad Dilam,Zamiqa Dist.,23.9481002,47.1703357
Makkah Area,Khulais,Al Faisaliyah Dist.,21.5803589,39.1666025
Makkah Area,Khulais,Al Barqa Dist.,22.1550674,39.3190201
Makkah Area,Khulais,Al Aziziyah Dist.,22.1589154,39.3436898
Makkah Area,Khulais,Al Magharbah,22.1414018,39.3397597
Makkah Area,Khulais,Ad Duf Dist.,22.1212014,39.3093875
Makkah Area,Khulais,As Salam Dist.,22.1048039,39.3150306
Makkah Area,Khulais,Faza Dist.,22.0926866,39.3175098
Makkah Area,Khulais,Al Falaj Dist.,22.1509824,39.3568445
Makkah Area,Khulais,At Talaah Dist.,22.1222713,39.4162031
Makkah Area,Khulais,Ash Shiyukh Dist.,22.1353184,39.4012468
Makkah Area,Khulais,As Sadr,22.1460625,39.4018802
Makkah Area,Khulais,Ar Ruwaydah Dist.,22.150369,39.3413753
Makkah Area,Khulais,Al Lubdah Dist.,22.1478791,39.3966856
Makkah Area,Khulais,Al Humayrat Dist.,22.1574031,39.4044497
Makkah Area,Khulais,Gharan,22.0193168,39.3828571
Hail Area,Ash Shinan,As Salam Dist.,27.1998249,42.4606592
Hail Area,Ash Shinan,An Nahdah Dist.,27.1832956,42.4448459
Hail Area,Ash Shinan,As Salhiyah Dist.,27.1752482,42.4641029
Hail Area,Ash Shinan,Al Khalij Dist.,27.1665628,42.4453533
Hail Area,Ash Shinan,Al Aziziyah Dist.,27.2010515,42.4795508
Hail Area,Ash Shinan,Al Izdihar Dist.,27.1880235,42.4226345
Hail Area,Ash Shinan,Al Wurud Dist.,27.1804829,42.4245645
Hail Area,Ash Shinan,King Abdullah Dist.,27.1953997,42.4235163
Hail Area,Ash Shinan,Al Hamra Dist.,27.1687369,42.4211628
Hail Area,Ash Shinan,Al Olaya Dist.,27.1586771,42.421874
Hail Area,Ash Shinan,As Sinaiyah Dist.,27.1452272,42.4233163
Makkah Area,Al Khurma,Al Khalidiyah Dist.,21.9054304,42.0162671
Makkah Area,Al Khurma,An Nasriyah Dist.,21.9019507,42.024
Makkah Area,Al Khurma,Ar Rawdah Dist.,21.9234078,42.0228286
Makkah Area,Al Khurma,Al Hazm Dist.,21.9190406,42.0194154
Makkah Area,Al Khurma,An Nuzhah Dist.,21.9129027,42.0274557
Makkah Area,Al Khurma,Al Hadiqah Dist.,21.9130316,42.0323879
Makkah Area,Al Khurma,Al Faisaliyah Dist.,21.9201501,42.0299178
Makkah Area,Al Khurma,Al Muhammadiyah Dist.,21.9302484,42.0289224
Makkah Area,Al Khurma,As Suq Al Qadim Dist.,21.9082145,42.0373497
Makkah Area,Al Khurma,Al Harthiyah Dist.,21.9031059,42.0378987
Makkah Area,Al Khurma,Al Hijrah Dist.,21.8977988,42.0305353
Makkah Area,Al Khurma,Ad Daghmiyah Dist.,21.9639834,42.0514181
Makkah Area,Al Jumum,Al Naseem Dist.,21.6209218,39.704679
Makkah Area,Al Jumum,Al Safa Dist.,21.659247,39.6193067
Makkah Area,Al Jumum,Al Aziziyah Dist.,21.6231579,39.7006226
Makkah Area,Al Jumum,An Naqabah Dist.,21.6297438,39.6743841
Makkah Area,Al Jumum,As Salamah Dist.,21.4579223,39.7217525
Makkah Area,Al Jumum,Abu Shuayb Dist.,21.5823389,39.7023861
Makkah Area,Al Jumum,Al Nakhil Dist.,21.611126,39.6923512
Makkah Area,Al Jumum,Al Khalidiyah Dist.,21.6080013,39.6990254
Makkah Area,Al Jumum,Al Faisaliyah Dist.,21.608841,39.6855757
Makkah Area,Al Jumum,Sedr Dist.,21.6209885,39.6796114
Makkah Area,Al Jumum,Ghaziyyat Dist.,21.6575801,39.6260058
Makkah Area,Al Jumum,Abu Urwah Dist.,21.6450734,39.7019448
Makkah Area,Al Jumum,Ayn Shams Dist.,21.6451028,39.7599452
Makkah Area,Al Jumum,Ash Shuhada Dist.,21.6129236,39.7004654
Aseer Area,Almajaridah,Al Khalij Dist.,19.0873226,41.9385447
Aseer Area,Almajaridah,Al Faisaliyah Dist.,19.0956878,41.9287053
Aseer Area,Almajaridah,At Taqadom Dist.,19.1349541,41.9166636
Aseer Area,Almajaridah,Ash Sharq Dist.,19.1284443,41.9246083
Aseer Area,Almajaridah,Al Andalus Dist.,19.1042443,41.9328374
Aseer Area,Almajaridah,Al Naseem Dist.,19.1273503,41.9384822
Aseer Area,Almajaridah,Al Khalidiyah Dist.,19.1265231,41.9272368
Aseer Area,Almajaridah,Ar Rawdah Dist.,19.1377578,41.9364546
Aseer Area,Almajaridah,Al Adalah Dist.,19.1148699,41.9321616
Aseer Area,Almajaridah,Ar Rabie Dist.,19.1284443,41.9246083
Aseer Area,Almajaridah,As Sinaiyah Dist.,19.1284443,41.9246083
Aseer Area,Almajaridah,An Nahdah Dist.,19.1298785,41.9212797
Al Riyadh Area,Wadi ad-Dawasir,Al Ludam Al Shamali Dist.,20.4697632,44.7967222
Al Riyadh Area,Wadi ad-Dawasir,Al Uwaimir Dist.,20.4805095,44.7661995
Al Riyadh Area,Wadi ad-Dawasir,Al Muntazah Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Khamasin Al Shamali Dist.,20.4549951,44.7452733
Al Riyadh Area,Wadi ad-Dawasir,Al Ludam Al Janubi Dist.,20.4619604,44.7920386
Al Riyadh Area,Wadi ad-Dawasir,Al Hadidiyah Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Qayrawan Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Rawdah Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Muqabil Dist.,20.4605119,44.8164955
Al Riyadh Area,Wadi ad-Dawasir,Sinaiyat Al Hadidiyah Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Taqniyah Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Ruwaysa Dist.,20.44222,44.8765262
Al Riyadh Area,Wadi ad-Dawasir,Al Khamasin Dist.,20.4549951,44.7452733
Al Riyadh Area,Wadi ad-Dawasir,Al Walamin Dist.,20.4822236,44.7780968
Al Riyadh Area,Wadi ad-Dawasir,Al Muatala Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Shurafa Industrial Dist.,20.4276992,44.8832374
Al Riyadh Area,Wadi ad-Dawasir,Al Shurafa Dist.,20.4276992,44.8832374
Al Riyadh Area,Wadi ad-Dawasir,Al Uraimah Dist.,20.4834088,44.772458
Al Riyadh Area,Wadi ad-Dawasir,Al Zuwayra Dist.,20.4616917,44.8296713
Al Riyadh Area,Wadi ad-Dawasir,Al Khalidiyah Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Nuzha Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Aziziyah Dist.,20.4141413,44.8378317
Al Riyadh Area,Wadi ad-Dawasir,Nazwa Dist.,20.4602237,44.8570228
Al Riyadh Area,Wadi ad-Dawasir,Al Aqiq Dist.,20.4675398,44.7734809
Al Riyadh Area,Wadi ad-Dawasir,As Salhiyah Dist.,24.4986809,43.591924
Al Riyadh Area,Wadi ad-Dawasir,Al Tamim Wal Salihiyyah Dist.,24.4986809,43.591924
Al Riyadh Area,Wadi ad-Dawasir,Military School Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Olaya Dist.,20.4536761,44.7823863
Al Riyadh Area,Wadi ad-Dawasir,Al Hanabijah Dist.,20.4545625,44.8703287
Al Riyadh Area,Wadi ad-Dawasir,Al Wurud Dist.,20.4280091,44.8855956
Al Riyadh Area,Wadi ad-Dawasir,Al Muatala Al Janubi Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Nuwayemah Dist.,20.4475012,44.8459906
Al Riyadh Area,Wadi ad-Dawasir,Al Quwaiz Dist.,20.45275,44.847164
Al Riyadh Area,Wadi ad-Dawasir,Al Gharbi Dist.,20.4492858,44.8501154
Al Riyadh Area,Wadi ad-Dawasir,Al Mustashfa Dist.,20.4492858,44.8501154
Al Riyadh Area,As Sulayyil,Al Nakhil Dist.,20.46722,45.5751473
Al Riyadh Area,As Sulayyil,Ar Rawdah Dist.,20.4750694,45.5864748
Al Riyadh Area,As Sulayyil,Ash Shifa Dist.,20.4524356,45.5807182
Al Riyadh Area,As Sulayyil,Ad Dirah Dist.,20.4596725,45.5756091
Al Riyadh Area,As Sulayyil,King Abdulaziz Dist.,20.4768252,45.5746457
Al Riyadh Area,As Sulayyil,Az Zahrah Dist.,20.4897207,45.5766024
Makkah Area,Al Lith,No 7 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,C 1 Dist.,21.2422963,40.3628747
Makkah Area,Al Lith,No 3 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,No 5 Dist.,20.1389647,40.3003315
Makkah Area,Al Lith,No 4 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,No 2 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,No 9 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,No 1 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,No 8 Dist.,20.1405331,40.2782239
Makkah Area,Al Lith,No10 Dist.,21.3408866,39.731726
Makkah Area,Al Lith,No 6 Dist.,20.1405331,40.2782239
Aseer Area,Tathleeth,Al Khazzan Dist.,19.5505516,43.5180818
Aseer Area,Tathleeth,Az Zuhur Dist.,19.5364417,43.519548
Aseer Area,Tathleeth,Al Nakhil Dist.,19.5172325,43.5054053
Aseer Area,Tathleeth,Al Wajh Dist.,19.5365717,43.5087332
Aseer Area,Tathleeth,Al Ghazalah Dist.,19.5418882,43.502384
Aseer Area,Tathleeth,Al Hijaz Dist.,19.5324509,43.5013664
Aseer Area,Tathleeth,Al Fakhriyah Dist.,19.5250406,43.5456173
Aseer Area,Tathleeth,Al Khalidiyah Dist.,19.5279936,43.53191
Aseer Area,Tathleeth,Al Aziziyah Dist.,19.5149425,43.5384505
Aseer Area,Tathleeth,Al Madinah Dist.,19.5232309,43.5186351
Aseer Area,Tathleeth,At Taawun Dist.,19.5148379,43.5652553
Aseer Area,Tathleeth,Al Tuwaifah,19.6368088,43.5059759
Aseer Area,Tathleeth,Al Jarboeyyah,19.6472633,43.4972163
Aseer Area,Tathleeth,Al Quoziyah,19.6462657,43.5115638
Aseer Area,Tathleeth,Al Qeer,19.6445176,43.5217981
Aseer Area,Bisha,Alwurud Dist.,20.0906323,42.6875384
Aseer Area,Bisha,Al Tadamun Dist.,19.9763524,42.5901672
Aseer Area,Bisha,An Nahdah Dist.,20.1419583,42.6345057
Aseer Area,Bisha,Ar Rayyan Dist.,19.9763524,42.5901672
Aseer Area,Bisha,Ar Rabie Dist.,19.9763524,42.5901672
Aseer Area,Bisha,Ar Rawdah Dist.,20.0771126,42.6390794
Aseer Area,Bisha,Az Zuhur Dist.,19.9502163,42.5994156
Aseer Area,Bisha,Al Bawadi Dist.,19.9767531,42.5443204
Aseer Area,Bisha,King Abdullah Dist.,19.976365,42.59017
Aseer Area,Bisha,Airport Dist.,19.9670121,42.6029071
Aseer Area,Bisha,As Safa Dist.,20.0168824,42.6471153
Aseer Area,Bisha,Al Naseem Dist.,20.0333822,42.6340168
Aseer Area,Bisha,An Nuzhah Dist.,19.8806033,42.5882059
Aseer Area,Bisha,As Sawaer Dist.,19.9174228,42.6627133
Aseer Area,Bisha,Ar Rimal Dist.,19.9763524,42.5901672
Aseer Area,Bisha,Al Andalus Dist.,19.9763524,42.5901672
Aseer Area,Bisha,Al Khazzan Dist.,20.0454431,42.6834193
Aseer Area,Bisha,Ar Rabwah Dist.,20.0454972,42.6585348
Aseer Area,Bisha,Al Fayha Dist.,20.0711479,42.6142738
Aseer Area,Bisha,Al Khuzama Dist.,20.0195886,42.6173343
Aseer Area,Bisha,Al Fahd Dist.,20.0025241,42.6138531
Aseer Area,Bisha,Al Faisaliyah Dist.,19.9763524,42.5901672
Aseer Area,Bisha,Al Nakhil Dist.,19.999665,42.606736
Aseer Area,Bisha,As Sinaiyah Dist.,19.87245,42.6210055
Aseer Area,Bisha,Ash Shifa Dist.,19.9216922,42.6268916
Aseer Area,Bisha,Al Wadi Dist.,19.9763524,42.5901672
Aseer Area,Bisha,Prince Sultan Dist.,19.9152329,42.602222
Aseer Area,Bisha,Al Muruj Dist.,19.9367309,42.583979
Al Baha area,Baljurashi,Shateebah Dist.,19.8648875,41.5812154
Al Baha area,Al Baha,Al Shorouk Dist.,20.0889431,41.5748
Al Baha area,Al Baha,Al Naseem Dist.,20.0863728,41.4679314
Al Baha area,Al Baha,As Salamah Dist.,20.0476055,41.5080706
Al Baha area,Al Baha,Al Safa Dist.,20.0809953,41.4665569
Al Baha area,Al Baha,Al Azhar Dist.,20.0610863,41.4419008
Al Baha area,Al Baha,Ad Dabab Dist.,20.0400544,41.4401939
Al Baha area,Al Baha,Shahbah Dist.,20.0228688,41.4634256
Al Baha area,Al Baha,An Nuzhah Dist.,20.0378072,41.4969132
Al Baha area,Al Baha,Ar Rabwah Dist.,19.9960792,41.5365966
Al Baha area,Al Baha,Ash Shifa Dist.,20.0113779,41.4477822
Al Baha area,Al Baha,Al Buraydah Dist.,19.998151,41.4893241
Al Baha area,Al Baha,Al Murtafat Dist.,19.9701372,41.5028453
Al Baha area,Al Baha,Al Rawdha Dist.,19.9967715,41.4685488
Al Baha area,Al Baha,Al Baher Dist.,20.0237677,41.4660817
Al Baha area,Al Baha,Al Hijaz Dist.,20.012303,41.4685866
Al Baha area,Al Baha,1 C Dist.,20.1308576,41.4343201
Al Baha area,Al Baha,2 C Dist.,20.012303,41.4685866
Al Baha area,Al Baha,4 C Dist.,20.100326,41.5215389
Al Baha area,Al Baha,5 C Dist.,20.0846434,41.4851384
Al Baha area,Al Baha,At Tafeer Dist.,20.0074772,41.4844863
Makkah Area,Al Qunfudhah,Ash Sharqiyyah Dist.,19.1280659,41.087379
Makkah Area,Al Qunfudhah,Al Azhar Dist.,19.1227859,41.0835285
Makkah Area,Al Qunfudhah,Al Gharbi Dist.,19.1308631,41.0767897
Makkah Area,Al Qunfudhah,Ar Ratibah Dist.,19.1262322,41.076219
Makkah Area,Al Qunfudhah,Ash Shamiyah Dist.,19.1301176,41.0807476
Makkah Area,Al Qunfudhah,Al Khalidiyah Dist.,19.1434017,41.0770605
Makkah Area,Al Qunfudhah,An Naimiyah Dist.,19.1255243,41.0792615
Aseer Area,Sabt Al Alayah,Al Faisaliyah Dist.,19.5988316,41.9614138
Aseer Area,Sabt Al Alayah,Al Urubah Dist.,19.5966867,41.9683257
Aseer Area,Sabt Al Alayah,Ash Sharq Dist.,19.5330205,41.9834751
Aseer Area,Sabt Al Alayah,Ar Rabie Dist.,19.6128398,41.9736576
Aseer Area,Sabt Al Alayah,Al Safh Dist.,19.5440655,41.9774519
Aseer Area,Sabt Al Alayah,Al Jazirah Dist.,19.5414628,41.9604378
Aseer Area,Sabt Al Alayah,Al Amal Dist.,19.6194148,41.9628713
Aseer Area,Sabt Al Alayah,Al Wahah Dist.,19.6301535,42.0085558
Aseer Area,Sabt Al Alayah,Ar Rabwah Dist.,19.6279011,41.9734537
Aseer Area,Sabt Al Alayah,Ash Shati Dist.,19.5621959,41.962172
Aseer Area,Sabt Al Alayah,Ar Rawdah Dist.,19.579394,41.9859596
Aseer Area,Sabt Al Alayah,Al Khadra Dist.,19.5329401,41.9418767
Aseer Area,Sabt Al Alayah,Ar Rawabi Dist.,19.5233482,41.9540196
Aseer Area,Sabt Al Alayah,Al Andalus Dist.,19.6356148,41.9868198
Aseer Area,Sabt Al Alayah,Al Aziziyah Dist.,19.5844008,41.954397
Aseer Area,Sabt Al Alayah,Al Khalidiyah Dist.,19.5603752,41.95222
Aseer Area,Sabt Al Alayah,Al Muntazah Dist.,19.5697957,41.950768
Makkah Area,AlQouz,Al Qawz Dist.,18.9770615,41.3009321
Aseer Area,Muhayil,Al Naseem Dist.,18.5844586,42.0321344
Aseer Area,Muhayil,Al Montazah Dist.,18.5282015,42.006777
Aseer Area,Muhayil,Al Janadriyah Dist.,18.5258463,42.0488588
Aseer Area,Muhayil,An Nuzhah Dist.,18.5433719,42.0796356
Aseer Area,Muhayil,Al Haylah Ash Sharqi Dist.,18.5068731,42.0707589
Aseer Area,Muhayil,Al Maqaiid Dist.,18.5148543,42.10158
Aseer Area,Muhayil,Adh Dhahrah Dist.,18.5473952,42.0534398
Aseer Area,Muhayil,Ash Shahd Dist.,18.5382609,42.0513386
Aseer Area,Muhayil,Al Faisaliyah Dist.,18.5482311,42.0414542
Aseer Area,Muhayil,Al Haylah Al Gharbi Dist.,18.5061307,42.0559143
Aseer Area,Muhayil,Al Khalidiyah Dist.,18.5449958,42.0238138
Aseer Area,Muhayil,Ar Rawdah Dist.,18.5473875,42.0534531
Aseer Area,Muhayil,Al Basrah Dist.,18.5473952,42.0534398
Aseer Area,Muhayil,Ad Dirs Dist.,18.5464095,42.0743507
Aseer Area,Muhayil,Al Badi Dist.,18.5473952,42.0534398
Aseer Area,Muhayil,Az Zahra Dist.,18.5473952,42.0534398
Aseer Area,Muhayil,Al Balad Dist.,18.5483392,42.0479688
Aseer Area,Muhayil,As Salamah Dist.,18.5473952,42.0534398
Aseer Area,Muhayil,Al Waad Dist.,18.5703798,42.0642438
Aseer Area,Sawda,Ar Raihan Dist.,18.271732,42.3840017
Aseer Area,Sawda,As Suda Dist.,18.2677778,42.3702778
Aseer Area,Sawda,Al Magda Dist.,18.2365546,42.4128543
Aseer Area,Sawda,C 34 Dist.,18.271732,42.3840017
Aseer Area,Sawda,C 35 Dist.,18.271732,42.3840017
Makkah Area,Thuwal,Thuwal Dist.,22.2756562,39.1132757
Makkah Area,Thuwal,King Abdullah University Of Science And Technology,22.2756562,39.1132757
Tabouk Area,,Samdah Dist.,27.3538343,35.691059
Tabouk Area,,Al Mazari Dist.,27.3573787,35.6808594
Tabouk Area,,Al Matar Dist.,27.3457474,35.7243073
Tabouk Area,,Al Balad Dist.,27.3488079,35.6919663
Tabouk Area,,Al Muqayti Dist.,27.3427894,35.7049061
Al Qassim Area,Al Asyah,As Salam Dist.,26.310872,43.9912498
Al Qassim Area,Al Asyah,Khusayyibah Dist.,26.9086656,44.1435424
Al Qassim Area,Al Asyah,Al Burud Dist.,26.8666285,44.1518521
Al Qassim Area,Al Asyah,Al Fuhaid Dist.,27.5713528,44.2479015
Al Qassim Area,Uyun Al Jawa,Al Khazzan Dist.,26.5052378,43.6339324
Al Qassim Area,Uyun Al Jawa,Al Marqab Dist.,26.500179,43.6306679
Al Qassim Area,Uyun Al Jawa,At Talim Dist.,26.4943182,43.6315329
Al Qassim Area,Uyun Al Jawa,Al Jardah Dist.,26.4763734,43.6210898
Al Qassim Area,Uyun Al Jawa,An Nuzhah Dist.,26.4799317,43.6351321
Al Qassim Area,Uyun Al Jawa,Al Montazah Dist.,26.4939621,43.6448767
Al Qassim Area,Uyun Al Jawa,An Nahdah Dist.,26.4875907,43.6243336
Eastern province,AL Oyun,Al Mutayrifi,25.4785823,49.5571496
Eastern province,AL Oyun,Ash Shaqiq Western,25.6779933,49.553755
Eastern province,AL Oyun,Al Wazyah,25.5190518,49.5550072
Eastern province,AL Oyun,Al Rabea Dist.,24.2231534,55.7228542
Eastern province,AL Oyun,Al Awal Dist.  Al Awal Dist.,24.2231534,55.7228542
Eastern province,AL Oyun,Al Awadhyah,25.5857706,49.6091321
Eastern province,AL Oyun,Al Thani Dist.,24.2231534,55.7228542
Eastern province,AL Oyun,Al Basatin Dist.,24.5125088,39.5862698
Eastern province,AL Oyun,Al Thalith Dist.,24.2231534,55.7228542
Eastern province,AL Oyun,Al Qaren,24.2231534,55.7228542
Eastern province,AL Oyun,Ishbiliyah Dist.,26.9952976,49.6222585
Eastern province,AL Oyun,Julijlah,25.50222,49.5991212
Eastern province,AL Oyun,Al Qadisiyah Dist.,25.4105014,49.5702641
Eastern province,AL Oyun,Al Yarmuk Dist.,26.9952976,49.6222585
Eastern province,AL Oyun,As Safa 4th Dist.,24.5125088,39.5862698
Eastern province,AL Oyun,An Nada Dist.,26.3739211,50.0785012
Eastern province,AL Oyun,Al Iskan Dist.,24.5125088,39.5862698
Eastern province,AL Oyun,As Safa 2nd Dist.,25.5040574,49.6324577
Eastern province,AL Oyun,As Safa 3rd Dist.,25.5040574,49.6324577
Eastern province,AL Oyun,As Safa 1st Dist.,25.5121548,49.6235333
Eastern province,AL Oyun,Al Jarn,24.1596273,55.6661644
Eastern province,AL Oyun,As Sinaiyah Dist.,24.1750455,55.7578096
Eastern province,AL Oyun,Ar Rabiyah Dist.,25.5715465,49.55619
Eastern province,AL Oyun,Dahiyat Prince Sultan Southern Dist.,24.2231534,55.7228542
Eastern province,AL Oyun,Government Departments Complex,25.3877519,49.5623131
Eastern province,AL Oyun,Al Oyon Southern Dist.,25.6779933,49.553755
Eastern province,AL Oyun,Wassat Al Oyon,25.6779933,49.553755
Eastern province,AL Oyun,Dahiyat Prince Sultan Northern Dist.,24.1235987,55.7002505
Eastern province,AL Oyun,Al Oyon Southern Dist.,24.5092792,39.5852994
Eastern province,AL Oyun,Al Marah,25.5907641,49.5833886
Eastern province,AL Oyun,Ash Shaqiq Eastern,25.6779933,49.553755
Makkah Area,Turbah,As Salam Dist.,21.2075957,41.62114
Makkah Area,Turbah,Munif Dist.,21.2109268,41.6391257
Makkah Area,Turbah,Al Allawah Dist.,21.1831706,41.6452084
Makkah Area,Turbah,Al Balad Dist.,21.2273943,41.6532542
Makkah Area,Turbah,Kara As Sardi Dist.,21.2023138,41.6840271
Makkah Area,Turbah,Al Khalidiyah Dist.,21.2075957,41.62114
Makkah Area,Turbah,As Suq Dist.,21.2211812,41.6411662
Eastern province,Safwa,At Talal Dist.,26.5416988,49.9131466
Eastern province,Safwa,An Nahdah Dist.,26.5415607,49.9001041
Eastern province,Safwa,Ar Rawabi Dist.,26.5592857,49.8859615
Eastern province,Safwa,Al Aujam Dist.,26.5627346,49.9426176
Eastern province,Safwa,Al Fayha Dist.,26.4381138,50.0385343
Eastern province,Safwa,Ar Raihan Dist.,26.509902,49.9380897
Eastern province,Safwa,Ad Duraydi Dist.,26.6570344,49.895044
Eastern province,Safwa,Al Marwah Dist.,26.6479282,49.961881
Eastern province,Safwa,Ar Ruwaihah Dist.,26.6355065,49.8318142
Eastern province,Safwa,Al Rehab Dist.,26.6653119,49.9185236
Eastern province,Safwa,Abu Main Dist.,26.6605243,49.8076133
Eastern province,Safwa,Ar Rabwah Dist.,26.6569454,49.9587487
Eastern province,Safwa,Al Masif Dist.,26.660768,49.8393179
Eastern province,Safwa,Al Budur Dist.,26.6441066,49.9271736
Eastern province,Safwa,Al Urubah Dist.,26.6519945,49.9464771
Eastern province,Safwa,Al Safa Dist.,26.6419576,49.9601354
Eastern province,Safwa,Al Khatrashiyah Dist.,26.6213127,49.9269986
Eastern province,Safwa,Umm As Sahik Dist.,26.6527223,49.9218761
Eastern province,Safwa,Al Amal Dist.,26.6391841,49.9604497
Eastern province,Safwa,Al Hazm Dist.,25.4192429,49.579013
Eastern province,Safwa,Hazm Dist.,26.6498835,49.953612
Eastern province,Safwa,Al Manar Dist.,26.6615657,49.9490594
Eastern province,Safwa,Ash Shura Dist.,26.6549826,49.9712624
Eastern province,Al Jesh,Al Iskan Dist.,26.5149173,49.9897585
Eastern province,Al Jesh,Ar Rayah Dist.,26.514532,49.9909584
Eastern province,Al Jesh,Ar Rimal Dist.,26.5149173,49.9897585
Eastern province,Anak,Al Aqiq Dist.,26.5322985,50.0241837
Eastern province,Anak,Al Mahar Dist.,26.5255725,50.0298439
Eastern province,Anak,Al Badr Dist.,26.5241603,50.017388
Eastern province,Anak,Al Bustan Dist.,26.5156023,50.0328833
Eastern province,Anak,Anak Dist.,26.5241603,50.017388
Eastern province,Dareen,As Sahil Dist.,26.5432557,50.078401
Eastern province,Dareen,Al Murjan Dist.,26.1195433,50.1164878
Eastern province,Dareen,Al Andalus Dist.,26.5432557,50.078401
Eastern province,Dareen,Darin Dist.,27.170074,49.575022
North  Border Area,Turaif,West Al Faisaliyah Dist.,31.6720085,38.6826445
North  Border Area,Turaif,Al Sultanah Dist.,31.6592021,38.6805608
North  Border Area,Turaif,Al Khalij Dist.,31.6598274,38.6784936
North  Border Area,Turaif,As Salhiyah Dist.,31.6595059,38.66739
North  Border Area,Turaif,Al Aziziyah Dist.,31.6805857,38.6565167
North  Border Area,Turaif,Al Khalidiyah Dist.,31.676339,38.6529454
North  Border Area,Turaif,Al Misadiyah Dist.,30.9714731,41.008151
North  Border Area,Turaif,Al Urubah Dist.,31.6671815,38.6409199
North  Border Area,Turaif,Al Yarmuk Dist.,31.6747121,38.6718
North  Border Area,Turaif,Al Wahah Dist.,31.6660775,38.6634693
North  Border Area,Turaif,An Nahdah Dist.,31.6660775,38.6634693
North  Border Area,Turaif,Ar Rabwah Dist.,31.6660775,38.6634693
North  Border Area,Turaif,Al Muntazah Dist.,31.6611742,38.6470445
North  Border Area,Turaif,Security Forces Housing Dist.,31.668614,38.6566819
North  Border Area,Turaif,Ar Rawabi Dist.,31.6661148,38.64643
North  Border Area,Turaif,East Al Faisaliyah Dist.,31.6720085,38.6826445
North  Border Area,Turaif,Industrial Dist.,31.6660775,38.6634693
North  Border Area,Turaif,Old Industrial Dist.,31.6660775,38.6634693
North  Border Area,Turaif,New Industrial Dist.,31.6660775,38.6634693
North  Border Area,Turaif,Ash Shifa Dist.,31.6471827,38.6707393
North  Border Area,Turaif,Al Wurud Dist.,31.6610052,38.6908951
North  Border Area,Arar,Al Nakheel Southern Dist.,30.9412875,41.1044844
North  Border Area,Arar,Al Jamiah Dist.,30.9599447,41.0595636
North  Border Area,Arar,Al Mabarakiyah Dist.,30.9559281,40.9972645
North  Border Area,Arar,Hijrat Bin Saeed Dist.,30.9599447,41.0595636
North  Border Area,Arar,2nd Industrial Dist.,30.9746472,41.0305802
North  Border Area,Arar,Al Helali Dist.,30.9870767,41.0399694
North  Border Area,Arar,Al Frosyah Dist.,30.9599447,41.0595636
North  Border Area,Arar,Ishbiliyah Southern Dist.,30.9990319,41.0091834
North  Border Area,Arar,Al Taqniyah Dist.,30.9870767,41.0399694
North  Border Area,Arar,Um Al Dayan Dist.,30.9452013,41.9766736
North  Border Area,Arar,Al Quds Wesrtern Dist.,31.0261745,41.1341982
North  Border Area,Arar,Aramco Property,30.9599447,41.0595636
North  Border Area,Arar,Ghirnatah Wesrtern Dist.,31.0041553,41.2071281
North  Border Area,Arar,Al Orjwan Eastern Dist.,30.9521838,40.9990029
North  Border Area,Arar,Al Khaleej Wesrtern Dist.,25.3217501,51.5334078
North  Border Area,Arar,Al Yasmin Dist.,30.9738937,41.0005675
North  Border Area,Arar,Az Zuhur Dist.,30.9856391,41.0200843
North  Border Area,Arar,Al Asdaf Dist.,30.9870767,41.0399694
North  Border Area,Arar,Al Muruj Wesrtern Dist.,30.9943195,41.0686362
North  Border Area,Arar,Ghirnatah Eastern Dist.,31.0041553,41.2071281
North  Border Area,Arar,National Guard Property,30.9465819,41.0476983
North  Border Area,Arar,Ash Shuruq Administrative Dist.,31.0137885,41.100227
North  Border Area,Arar,Al Muruj Eastern Dist.,30.9943195,41.0686362
North  Border Area,Arar,Ar Rawabi Dist.,31.0272283,41.0948277
North  Border Area,Arar,Al Quds Eastern Dist.,31.0261745,41.1341982
